Date,Item Name,Low Price,Average Price,High Price
11-02-2025,દાડમ,500,1000,1500
11-02-2025,સફરજન,800,1900,3000
11-02-2025,ચીકુ,300,470,640
11-02-2025,કેળા,450,515,580
11-02-2025,તરબૂચ,80,190,300
11-02-2025,સ્ટ્રોબેરી,1000,1250,1500
11-02-2025,માલટા,400,620,840
11-02-2025,ક્મલમ,1500,1750,2000
11-02-2025,મોસંબી,350,525,700
11-02-2025,ટેટી,300,450,600
11-02-2025,બોર,400,600,800
11-02-2025,દ્રાક્ષ,400,1100,1800
11-02-2025,કીવી,5500,5750,6000
12-02-2025,જામફળ,300,650,1000
12-02-2025,દાડમ,400,1000,1600
12-02-2025,સફરજન,1000,2440,3880
12-02-2025,ચીકુ,300,450,600
12-02-2025,કેળા,400,500,600
12-02-2025,સંતરા,1000,1600,2200
12-02-2025,તરબૂચ,100,170,240
12-02-2025,સ્ટ્રોબેરી,800,1100,1400
12-02-2025,માલટા,300,600,900
12-02-2025,ક્મલમ,1200,1800,2600
12-02-2025,મોસંબી,300,400,500
12-02-2025,ટેટી,200,370,540
12-02-2025,બોર,300,600,900
12-02-2025,દ્રાક્ષ,700,1300,1900
12-02-2025,કીવી,5000,5500,6000
13-02-2025,જામફળ,400,800,1200
13-02-2025,દાડમ,400,1100,1800
13-02-2025,સફરજન,1500,2250,3000
13-02-2025,ચીકુ,400,600,800
13-02-2025,પોપૈયા,500,550,600
13-02-2025,કેળા,440,510,580
13-02-2025,સંતરા,400,1000,1600
13-02-2025,તરબૂચ,120,190,260
13-02-2025,સ્ટ્રોબેરી,1000,1250,1500
13-02-2025,માલટા,400,700,1000
13-02-2025,ક્મલમ,1400,1800,2200
13-02-2025,મોસંબી,400,550,700
13-02-2025,ટેટી,400,500,600
13-02-2025,બોર,400,700,1000
13-02-2025,દ્રાક્ષ,800,1400,2000
13-02-2025,કીવી,5600,5850,6100
14-02-2025,જામફળ,200,700,1200
14-02-2025,દાડમ,500,1250,2000
14-02-2025,સફરજન,1500,1950,2400
14-02-2025,ચીકુ,300,500,700
14-02-2025,તરબૂચ,100,175,250
14-02-2025,સ્ટ્રોબેરી,800,1100,1400
14-02-2025,માલટા,450,725,1000
14-02-2025,મોસંબી,300,500,700
14-02-2025,ટેટી,200,400,600
14-02-2025,બોર,200,500,800
14-02-2025,દ્રાક્ષ,700,1250,1800
14-02-2025,કીવી,5800,5900,6000
15-02-2025,જામફળ,400,600,800
15-02-2025,દાડમ,400,950,1500
15-02-2025,સફરજન,2000,2700,3400
15-02-2025,કેળા,500,550,600
15-02-2025,સંતરા,400,650,900
15-02-2025,તરબૂચ,120,180,240
15-02-2025,માલટા,500,750,1000
15-02-2025,ક્મલમ,1400,1700,2000
15-02-2025,ટેટી,300,450,600
15-02-2025,બોર,300,550,800
15-02-2025,દ્રાક્ષ,600,1100,1600
15-02-2025,કીવી,5500,5800,6100
16-02-2025,જામફળ,300,600,900
16-02-2025,દાડમ,1000,1500,2000
16-02-2025,સફરજન,1800,2400,3000
16-02-2025,પોપૈયા,400,500,600
16-02-2025,કેળા,420,490,560
16-02-2025,સંતરા,800,1400,2000
16-02-2025,તરબૂચ,140,180,220
16-02-2025,સ્ટ્રોબેરી,1400,1600,1800
16-02-2025,માલટા,400,700,1000
16-02-2025,ક્મલમ,1500,1850,2200
16-02-2025,મોસંબી,300,500,700
16-02-2025,ટેટી,200,400,600
16-02-2025,બોર,400,650,900
16-02-2025,દ્રાક્ષ,800,1300,1800
16-02-2025,કીવી,5600,5800,6000
17-02-2025,જામફળ,500,950,1400
17-02-2025,દાડમ,800,1500,2200
17-02-2025,સફરજન,1500,2050,2600
17-02-2025,ચીકુ,700,850,1000
17-02-2025,સંતરા,600,1300,2000
17-02-2025,તરબૂચ,160,200,240
17-02-2025,સ્ટ્રોબેરી,1200,1400,1600
17-02-2025,માલટા,600,850,1100
17-02-2025,ક્મલમ,1600,1800,2000
17-02-2025,મોસંબી,400,550,700
17-02-2025,ટેટી,400,480,560
17-02-2025,બોર,300,550,800
17-02-2025,દ્રાક્ષ,600,1100,1600
17-02-2025,કીવી,5200,5650,6100
18-02-2025,જામફળ,600,1050,1500
18-02-2025,દાડમ,400,1000,1600
18-02-2025,સફરજન,1600,2500,3400
18-02-2025,ચીકુ,600,850,1100
18-02-2025,પોપૈયા,400,480,560
18-02-2025,કેળા,400,500,600
18-02-2025,સંતરા,500,750,1000
18-02-2025,તરબૂચ,140,200,260
18-02-2025,સ્ટ્રોબેરી,1000,1250,1500
18-02-2025,માલટા,400,700,1000
18-02-2025,ક્મલમ,1400,1600,1800
18-02-2025,મોસંબી,300,450,600
18-02-2025,ટેટી,400,500,600
18-02-2025,બોર,400,550,700
18-02-2025,દ્રાક્ષ,800,1250,1700
19-02-2025,જામફળ,500,850,1200
19-02-2025,દાડમ,300,750,1200
19-02-2025,ચીકુ,600,800,1000
19-02-2025,પોપૈયા,400,500,600
19-02-2025,કેળા,450,515,580
19-02-2025,તરબૂચ,150,200,250
19-02-2025,સ્ટ્રોબેરી,800,1100,1400
19-02-2025,માલટા,400,600,800
19-02-2025,ક્મલમ,1200,1400,1600
19-02-2025,મોસંબી,400,550,700
19-02-2025,લાલબાગ કેરી,2000,2200,2400
19-02-2025,ટેટી,300,400,500
19-02-2025,બોર,300,450,600
19-02-2025,દ્રાક્ષ,1000,1300,1600
20-02-2025,જામફળ,400,700,1000
20-02-2025,દાડમ,500,1250,2000
20-02-2025,સફરજન,1500,1950,2400
20-02-2025,ચીકુ,620,810,1000
20-02-2025,પોપૈયા,200,300,400
20-02-2025,કેળા,450,525,600
20-02-2025,તરબૂચ,140,180,220
20-02-2025,સ્ટ્રોબેરી,1000,1750,2500
20-02-2025,માલટા,500,700,900
20-02-2025,ટેટી,100,330,560
20-02-2025,બોર,200,350,500
20-02-2025,દ્રાક્ષ,600,1100,1600
21-02-2025,જામફળ,700,950,1200
21-02-2025,દાડમ,1000,1500,2000
21-02-2025,સફરજન,2000,2550,3100
21-02-2025,ચીકુ,600,750,900
21-02-2025,પોપૈયા,400,575,750
21-02-2025,કેળા,400,500,600
21-02-2025,સંતરા,1000,1250,1500
21-02-2025,તરબૂચ,130,190,250
21-02-2025,સ્ટ્રોબેરી,1000,1200,1400
21-02-2025,માલટા,600,800,1000
21-02-2025,ક્મલમ,1500,2050,2600
21-02-2025,મોસંબી,500,600,700
21-02-2025,ટેટી,300,450,600
21-02-2025,બોર,300,400,500
21-02-2025,દ્રાક્ષ,500,1150,1800
21-02-2025,કીવી,5300,5500,5700
22-02-2025,જામફળ,200,400,600
22-02-2025,દાડમ,300,950,1600
22-02-2025,સફરજન,1000,2000,3000
22-02-2025,ચીકુ,500,700,900
22-02-2025,પોપૈયા,200,300,400
22-02-2025,કેળા,450,525,600
22-02-2025,માલટા,400,650,900
22-02-2025,ક્મલમ,1000,1300,1600
22-02-2025,ટેટી,200,350,500
22-02-2025,બોર,200,350,500
22-02-2025,દ્રાક્ષ,500,1050,1600
23-02-2025,જામફળ,300,450,600
23-02-2025,દાડમ,300,850,1400
23-02-2025,સફરજન,1000,1300,1600
23-02-2025,ચીકુ,600,800,1000
23-02-2025,કેળા,440,510,580
23-02-2025,તરબૂચ,140,190,240
23-02-2025,મોસંબી,400,500,600
23-02-2025,ટેટી,300,400,500
23-02-2025,બોર,200,375,550
23-02-2025,દ્રાક્ષ,600,1100,1600
24-02-2025,જામફળ,200,500,800
24-02-2025,દાડમ,200,850,1500
24-02-2025,સફરજન,1250,2025,2800
24-02-2025,ચીકુ,400,650,900
24-02-2025,પોપૈયા,500,600,700
24-02-2025,કેળા,400,500,600
24-02-2025,સંતરા,1000,1250,1500
24-02-2025,તરબૂચ,200,220,240
24-02-2025,સ્ટ્રોબેરી,800,1000,1200
24-02-2025,માલટા,400,700,1000
24-02-2025,બદામ કેરી,2000,2500,3000
24-02-2025,મોસંબી,400,550,700
24-02-2025,ટેટી,100,280,460
24-02-2025,બોર,200,600,1000
24-02-2025,દ્રાક્ષ,600,1300,2000
25-02-2025,જામફળ,300,500,700
25-02-2025,દાડમ,400,900,1400
25-02-2025,સફરજન,1400,2000,2600
25-02-2025,ચીકુ,400,600,800
25-02-2025,કેળા,450,535,620
25-02-2025,સંતરા,600,1000,1400
25-02-2025,તરબૂચ,150,200,250
25-02-2025,માલટા,400,750,1100
25-02-2025,મોસંબી,300,500,700
25-02-2025,ટેટી,200,350,500
25-02-2025,બોર,300,550,800
25-02-2025,દ્રાક્ષ,700,1250,1800
25-02-2025,કીવી,5600,5800,6000
26-02-2025,જામફળ,300,550,800
26-02-2025,દાડમ,300,1150,2000
26-02-2025,સફરજન,1500,2250,3000
26-02-2025,ચીકુ,400,700,1000
26-02-2025,કેળા,400,500,600
26-02-2025,સંતરા,600,800,1000
26-02-2025,તરબૂચ,140,190,240
26-02-2025,માલટા,300,850,1100
26-02-2025,ક્મલમ,1800,2100,2400
26-02-2025,ગુલાબ,2500,2650,2800
26-02-2025,લાલબાગ કેરી,1600,2300,3000
26-02-2025,ટેટી,250,375,500
26-02-2025,બોર,200,350,500
26-02-2025,દ્રાક્ષ,600,1200,1800
27-02-2025,જામફળ,400,600,800
27-02-2025,દાડમ,300,850,1400
27-02-2025,સફરજન,1400,2200,3000
27-02-2025,ચીકુ,400,600,800
27-02-2025,કેળા,440,515,590
27-02-2025,સંતરા,500,1000,1500
27-02-2025,તરબૂચ,140,200,260
27-02-2025,માલટા,440,670,900
27-02-2025,ક્મલમ,1200,1500,1800
27-02-2025,ગુલાબ,2600,2700,2800
27-02-2025,મોસંબી,340,520,700
27-02-2025,ટેટી,200,320,440
27-02-2025,બોર,200,300,400
27-02-2025,દ્રાક્ષ,500,1150,1800
28-02-2025,જામફળ,400,700,1000
28-02-2025,દાડમ,400,950,1500
28-02-2025,સફરજન,1100,2350,3600
28-02-2025,ચીકુ,500,750,1000
28-02-2025,પોપૈયા,400,550,700
28-02-2025,કેળા,400,500,600
28-02-2025,સંતરા,500,750,1000
28-02-2025,તરબૂચ,150,200,250
28-02-2025,સ્ટ્રોબેરી,800,1100,1400
28-02-2025,માલટા,400,600,800
28-02-2025,સૂ્દરી કેરી,1600,1700,1800
28-02-2025,મોસંબી,300,500,700
28-02-2025,ટેટી,300,450,600
28-02-2025,બોર,300,450,600
28-02-2025,દ્રાક્ષ,1000,1450,1900
01-03-2025,જામફળ,400,600,800
01-03-2025,દાડમ,400,1200,2000
01-03-2025,સફરજન,1200,2000,2800
01-03-2025,ચીકુ,500,750,1000
01-03-2025,કેળા,450,525,600
01-03-2025,સંતરા,400,975,1550
01-03-2025,તરબૂચ,150,245,340
01-03-2025,ક્મલમ,1200,1500,1800
01-03-2025,મોસંબી,400,550,700
01-03-2025,ટેટી,200,400,600
01-03-2025,બોર,400,500,600
01-03-2025,દ્રાક્ષ,500,1150,1800
01-03-2025,કીવી,5400,5600,5800
02-03-2025,દાડમ,500,1300,2100
02-03-2025,સફરજન,1500,2050,2600
02-03-2025,ચીકુ,400,700,1000
02-03-2025,કેળા,400,500,600
02-03-2025,સંતરા,500,850,1200
02-03-2025,તરબૂચ,100,210,320
02-03-2025,સૂ્દરી કેરી,1500,1750,2000
02-03-2025,મોસંબી,300,500,700
02-03-2025,ટેટી,200,350,500
02-03-2025,બોર,300,400,500
02-03-2025,દ્રાક્ષ,600,1100,1600
03-03-2025,જામફળ,400,600,800
03-03-2025,દાડમ,300,850,1400
03-03-2025,સફરજન,1600,2300,3000
03-03-2025,ચીકુ,400,800,1200
03-03-2025,કેળા,450,525,600
03-03-2025,સંતરા,500,1000,1500
03-03-2025,તરબૂચ,150,205,260
03-03-2025,માલટા,600,900,1200
03-03-2025,ટેટી,200,400,600
03-03-2025,બોર,100,300,500
03-03-2025,દ્રાક્ષ,500,1050,1600
03-03-2025,કીવી,5800,5900,6000
04-03-2025,જામફળ,500,600,700
04-03-2025,દાડમ,300,1150,2000
04-03-2025,સફરજન,1400,2000,2600
04-03-2025,ચીકુ,500,850,1200
04-03-2025,કેળા,400,500,600
04-03-2025,સંતરા,400,950,1500
04-03-2025,તરબૂચ,100,200,300
04-03-2025,માલટા,600,800,1000
04-03-2025,મોસંબી,300,550,800
04-03-2025,લાલબાગ કેરી,1600,1700,1800
04-03-2025,ટેટી,100,350,600
04-03-2025,બોર,200,350,500
04-03-2025,દ્રાક્ષ,600,1200,1800
05-03-2025,જામફળ,200,450,700
05-03-2025,દાડમ,300,900,1500
05-03-2025,સફરજન,1300,2100,2900
05-03-2025,ચીકુ,300,750,1200
05-03-2025,પોપૈયા,200,300,400
05-03-2025,કેળા,420,500,580
05-03-2025,સંતરા,400,700,1000
05-03-2025,તરબૂચ,140,190,240
05-03-2025,માલટા,500,900,1300
05-03-2025,લાલબાગ કેરી,3000,3500,4000
05-03-2025,ટેટી,200,350,500
05-03-2025,બોર,400,500,600
05-03-2025,દ્રાક્ષ,700,1250,1800
06-03-2025,જામફળ,400,600,800
06-03-2025,દાડમ,500,1050,1600
06-03-2025,સફરજન,1400,2100,2800
06-03-2025,ચીકુ,400,700,1000
06-03-2025,કેળા,400,500,600
06-03-2025,સંતરા,400,600,800
06-03-2025,તરબૂચ,160,210,260
06-03-2025,માલટા,1000,1200,1400
06-03-2025,ગુલાબ,1000,1700,2500
06-03-2025,હાફુસ કેરી,4100,4160,4220
06-03-2025,મોસંબી,400,550,700
06-03-2025,લાલબાગ કેરી,2000,2500,3000
06-03-2025,ટેટી,300,450,600
06-03-2025,બોર,300,400,500
06-03-2025,દ્રાક્ષ,800,1350,1900
06-03-2025,કીવી,5600,5800,6000
07-03-2025,જામફળ,400,700,1000
07-03-2025,દાડમ,400,950,1500
07-03-2025,સફરજન,1500,2250,3000
07-03-2025,ચીકુ,300,550,800
07-03-2025,કેળા,500,550,600
07-03-2025,સંતરા,1000,1200,1400
07-03-2025,તરબૂચ,180,225,270
07-03-2025,માલટા,800,1050,1300
07-03-2025,મોસંબી,600,800,1000
07-03-2025,ટેટી,400,500,600
07-03-2025,દ્રાક્ષ,600,1100,1600
08-03-2025,જામફળ,300,550,800
08-03-2025,દાડમ,300,1150,2000
08-03-2025,સફરજન,1400,2200,3000
08-03-2025,ચીકુ,400,500,600
08-03-2025,પોપૈયા,400,550,700
08-03-2025,કેળા,400,500,600
08-03-2025,તરબૂચ,140,190,240
08-03-2025,માલટા,500,900,1300
08-03-2025,ક્મલમ,1800,2350,2900
08-03-2025,ગુલાબ,2000,2350,2700
08-03-2025,હાફુસ કેરી,5020,6020,7020
08-03-2025,ટેટી,100,350,600
08-03-2025,બોર,300,400,500
08-03-2025,દ્રાક્ષ,700,1250,1800
09-03-2025,જામફળ,400,600,800
09-03-2025,દાડમ,300,900,1500
09-03-2025,સફરજન,1400,2000,2600
09-03-2025,ચીકુ,200,550,900
09-03-2025,કેળા,450,525,600
09-03-2025,સંતરા,500,750,1000
09-03-2025,તરબૂચ,150,195,240
09-03-2025,ગુલાબ,1600,1900,2200
09-03-2025,મોસંબી,500,600,700
09-03-2025,ટેટી,200,400,600
09-03-2025,બોર,350,425,500
09-03-2025,દ્રાક્ષ,750,1275,1800
09-03-2025,કીવી,5000,5250,5500
10-03-2025,જામફળ,300,700,1100
10-03-2025,દાડમ,400,1200,2000
10-03-2025,સફરજન,1500,2250,3000
10-03-2025,ચીકુ,400,550,700
10-03-2025,કેળા,400,540,680
10-03-2025,સંતરા,600,1250,1900
10-03-2025,તરબૂચ,160,205,250
10-03-2025,ક્મલમ,1600,2300,3000
10-03-2025,ગુલાબ,1400,2900,4400
10-03-2025,હાફુસ કેરી,6000,7000,8000
10-03-2025,મોસંબી,400,550,700
10-03-2025,ટેટી,300,400,500
10-03-2025,બોર,400,500,600
10-03-2025,દ્રાક્ષ,600,1250,1900
10-03-2025,કીવી,5000,5200,5400
10-03-2025,કેસર કેરી,5000,5600,6200
11-03-2025,જામફળ,300,650,1000
11-03-2025,દાડમ,500,1250,2000
11-03-2025,સફરજન,1100,2250,3400
11-03-2025,ચીકુ,300,400,500
11-03-2025,કેળા,360,480,600
11-03-2025,સંતરા,400,1000,1600
11-03-2025,તરબૂચ,220,240,260
11-03-2025,ક્મલમ,1600,3600,5600
11-03-2025,ગુલાબ,1400,3200,5000
11-03-2025,ટેટી,200,400,600
11-03-2025,બોર,300,500,700
11-03-2025,દ્રાક્ષ,500,1150,1800
11-03-2025,કીવી,4000,4500,5000
12-03-2025,જામફળ,400,700,1000
12-03-2025,દાડમ,400,950,1500
12-03-2025,સફરજન,1400,2200,3000
12-03-2025,ચીકુ,400,500,600
12-03-2025,કેળા,400,500,600
12-03-2025,સંતરા,600,1150,1700
12-03-2025,તરબૂચ,200,240,280
12-03-2025,ક્મલમ,2000,5000,8000
12-03-2025,ગુલાબ,4200,4300,4400
12-03-2025,હાફુસ કેરી,5000,5500,6000
12-03-2025,મોસંબી,300,500,700
12-03-2025,લાલબાગ કેરી,2500,2750,3000
12-03-2025,ટેટી,300,500,700
12-03-2025,બોર,300,450,600
12-03-2025,દ્રાક્ષ,1000,1450,1900
12-03-2025,કીવી,3500,4150,4800
17-03-2025,જામફળ,400,700,1000
17-03-2025,દાડમ,500,1050,1600
17-03-2025,સફરજન,2000,2800,3600
17-03-2025,ચીકુ,400,800,1200
17-03-2025,પોપૈયા,300,400,500
17-03-2025,કેળા,400,480,560
17-03-2025,સંતરા,500,1050,1600
17-03-2025,તરબૂચ,200,250,300
17-03-2025,ગુલાબ,3600,3700,3800
17-03-2025,બદામ કેરી,1200,1300,1400
17-03-2025,હાફુસ કેરી,6000,6500,7000
17-03-2025,મોસંબી,300,500,700
17-03-2025,ટેટી,200,350,500
17-03-2025,બોર,200,350,500
17-03-2025,દ્રાક્ષ,1000,1400,1800
17-03-2025,કીવી,4400,4600,4800
17-03-2025,કેસર કેરી,5400,5500,5600
18-03-2025,જામફળ,300,550,800
18-03-2025,દાડમ,600,1300,2000
18-03-2025,સફરજન,1600,2500,3400
18-03-2025,ચીકુ,400,700,1000
18-03-2025,પોપૈયા,400,550,700
18-03-2025,કેળા,400,535,670
18-03-2025,સંતરા,600,900,1200
18-03-2025,તરબૂચ,160,230,300
18-03-2025,હાફુસ કેરી,4000,4500,5000
18-03-2025,મોસંબી,400,600,800
18-03-2025,ટેટી,300,350,400
18-03-2025,દ્રાક્ષ,800,1250,1700
18-03-2025,કીવી,4200,4400,4600
18-03-2025,કેસર કેરી,5400,5450,5500
19-03-2025,જામફળ,200,550,900
19-03-2025,દાડમ,500,1350,2200
19-03-2025,સફરજન,1400,2100,2800
19-03-2025,ચીકુ,400,600,800
19-03-2025,કેળા,400,500,600
19-03-2025,સંતરા,700,1050,1400
19-03-2025,તરબૂચ,200,275,350
19-03-2025,હાફુસ કેરી,3500,4250,5000
19-03-2025,ટેટી,200,300,400
19-03-2025,બોર,200,350,500
19-03-2025,દ્રાક્ષ,700,1350,2000
19-03-2025,કીવી,4800,4900,5000
19-03-2025,કેસર કેરી,5000,5600,6200
20-03-2025,જામફળ,400,600,800
20-03-2025,દાડમ,600,1300,2000
20-03-2025,સફરજન,1200,1900,2600
20-03-2025,ચીકુ,600,700,800
20-03-2025,કેળા,440,530,620
20-03-2025,સંતરા,600,1100,1600
20-03-2025,તરબૂચ,140,220,300
20-03-2025,હાફુસ કેરી,3500,4750,6000
20-03-2025,મોસંબી,500,700,900
20-03-2025,લાલબાગ કેરી,1600,1900,2200
20-03-2025,ટેટી,300,400,500
20-03-2025,દ્રાક્ષ,1000,1400,1800
20-03-2025,કીવી,4000,6000,8000
20-03-2025,કેસર કેરી,2000,3500,5000
21-03-2025,જામફળ,200,500,800
21-03-2025,દાડમ,800,1400,2000
21-03-2025,સફરજન,1200,1850,2500
21-03-2025,ચીકુ,300,500,700
21-03-2025,કેળા,450,525,600
21-03-2025,સંતરા,500,900,1300
21-03-2025,તરબૂચ,200,250,300
21-03-2025,હાફુસ કેરી,2600,4300,6000
21-03-2025,મોસંબી,550,725,900
21-03-2025,ટેટી,100,300,500
21-03-2025,દ્રાક્ષ,500,1150,1800
21-03-2025,કેસર કેરી,2000,5000,8000
22-03-2025,જામફળ,250,525,800
22-03-2025,દાડમ,200,800,1400
22-03-2025,સફરજન,1400,2500,3600
22-03-2025,ચીકુ,400,550,700
22-03-2025,પોપૈયા,200,300,400
22-03-2025,કેળા,400,535,670
22-03-2025,સંતરા,400,1075,1750
22-03-2025,તરબૂચ,100,150,200
22-03-2025,હાફુસ કેરી,2000,3900,5800
22-03-2025,મોસંબી,600,700,800
22-03-2025,ટેટી,100,300,500
22-03-2025,દ્રાક્ષ,600,1050,1500
22-03-2025,કેસર કેરી,2000,3200,4400
23-03-2025,જામફળ,300,450,600
23-03-2025,દાડમ,400,950,1500
23-03-2025,સફરજન,1500,2250,3000
23-03-2025,ચીકુ,400,500,600
23-03-2025,પોપૈયા,500,600,700
23-03-2025,કેળા,520,570,620
23-03-2025,સંતરા,800,1000,1200
23-03-2025,તરબૂચ,100,200,300
23-03-2025,બદામ કેરી,1600,1900,2200
23-03-2025,હાફુસ કેરી,4000,6000,8000
23-03-2025,મોસંબી,300,550,800
23-03-2025,ટેટી,200,320,440
23-03-2025,દ્રાક્ષ,1200,1500,1800
24-03-2025,જામફળ,400,600,800
24-03-2025,દાડમ,800,1600,2400
24-03-2025,સફરજન,2000,2800,3600
24-03-2025,ચીકુ,400,650,900
24-03-2025,પોપૈયા,400,500,600
24-03-2025,કેળા,450,525,600
24-03-2025,સંતરા,600,1100,1600
24-03-2025,તરબૂચ,140,220,300
24-03-2025,ક્મલમ,8800,9600,10400
24-03-2025,ગુલાબ,3800,3900,4000
24-03-2025,હાફુસ કેરી,4000,5000,6000
24-03-2025,મોસંબી,400,650,900
24-03-2025,ટેટી,300,400,500
24-03-2025,દ્રાક્ષ,800,1350,1900
24-03-2025,કીવી,4000,4500,5000
24-03-2025,કેસર કેરી,2000,5000,8000
25-03-2025,જામફળ,300,700,1100
25-03-2025,દાડમ,600,1550,2500
25-03-2025,સફરજન,1400,2200,3000
25-03-2025,ચીકુ,400,800,1200
25-03-2025,પોપૈયા,300,500,700
25-03-2025,કેળા,400,500,600
25-03-2025,સંતરા,1000,1450,1900
25-03-2025,તરબૂચ,100,180,260
25-03-2025,ગુલાબ,3000,3500,4000
25-03-2025,હાફુસ કેરી,2000,3000,4000
25-03-2025,ટેટી,200,300,400
25-03-2025,દ્રાક્ષ,1000,1400,1800
25-03-2025,કેસર કેરી,1500,2500,3500
26-03-2025,જામફળ,400,700,1000
26-03-2025,દાડમ,1000,1800,2600
26-03-2025,સફરજન,1600,2100,2600
26-03-2025,ચીકુ,360,580,800
26-03-2025,પોપૈયા,400,500,600
26-03-2025,કેળા,420,520,620
26-03-2025,સંતરા,400,700,1000
26-03-2025,ગુલાબ,2000,2200,2400
26-03-2025,હાફુસ કેરી,3000,4500,6000
26-03-2025,મોસંબી,400,600,800
26-03-2025,ટેટી,300,400,500
26-03-2025,દ્રાક્ષ,600,1100,1600
26-03-2025,કેસર કેરી,1500,3750,6000
27-03-2025,જામફળ,300,650,1000
27-03-2025,દાડમ,400,1300,2200
27-03-2025,સફરજન,1200,1800,2400
27-03-2025,ચીકુ,300,550,800
27-03-2025,પોપૈયા,180,190,200
27-03-2025,કેળા,400,500,600
27-03-2025,તરબૂચ,100,180,260
27-03-2025,હાફુસ કેરી,4000,4500,5000
27-03-2025,મોસંબી,500,650,800
27-03-2025,ટેટી,200,350,500
27-03-2025,દ્રાક્ષ,800,1400,2000
27-03-2025,કેસર કેરી,1400,3200,5000
27-03-2025,તોતાપુરી કેરી,600,800,1000
28-03-2025,દાડમ,600,1500,2400
28-03-2025,ચીકુ,400,600,800
28-03-2025,કેળા,440,530,620
28-03-2025,સંતરા,800,850,900
28-03-2025,તરબૂચ,100,200,300
28-03-2025,ક્મલમ,5150,5290,5430
28-03-2025,બદામ કેરી,1600,3300,5000
28-03-2025,હાફુસ કેરી,2000,4000,6000
28-03-2025,ટેટી,300,400,500
28-03-2025,દ્રાક્ષ,1000,1400,1800
28-03-2025,કેસર કેરી,2400,3000,3600
29-03-2025,જામફળ,100,250,400
29-03-2025,દાડમ,400,950,1500
29-03-2025,સફરજન,1400,2200,3000
29-03-2025,ચીકુ,400,550,700
29-03-2025,કેળા,400,500,600
29-03-2025,સંતરા,1500,1750,2000
29-03-2025,તરબૂચ,160,210,260
29-03-2025,ક્મલમ,3000,3200,3400
29-03-2025,ગુલાબ,1800,3400,5000
29-03-2025,બદામ કેરી,1600,1900,2200
29-03-2025,હાફુસ કેરી,2000,4300,6600
29-03-2025,ટેટી,200,350,500
29-03-2025,દ્રાક્ષ,600,1300,2000
29-03-2025,કેસર કેરી,500,1550,2600
30-03-2025,જામફળ,200,300,400
30-03-2025,સફરજન,1500,2000,2500
30-03-2025,ચીકુ,200,350,500
30-03-2025,કેળા,450,525,600
30-03-2025,હાફુસ કેરી,2000,3000,4000
30-03-2025,ટેટી,100,300,500
30-03-2025,દ્રાક્ષ,900,1250,1600
30-03-2025,કેસર કેરી,700,1700,2700
31-03-2025,જામફળ,100,250,400
31-03-2025,દાડમ,300,900,1500
31-03-2025,સફરજન,1600,2800,4000
31-03-2025,ચીકુ,400,600,800
31-03-2025,કેળા,400,480,560
31-03-2025,સંતરા,1600,1700,1800
31-03-2025,તરબૂચ,100,175,250
31-03-2025,ક્મલમ,6000,7000,8000
31-03-2025,મોસંબી,400,600,800
31-03-2025,ટેટી,200,350,500
31-03-2025,દ્રાક્ષ,600,1050,1500
31-03-2025,કીવી,5600,5800,6000
01-04-2025,જામફળ,200,250,300
01-04-2025,દાડમ,400,1000,1600
01-04-2025,સફરજન,1500,2550,3600
01-04-2025,ચીકુ,300,550,800
01-04-2025,કેળા,400,460,520
01-04-2025,સંતરા,1000,1435,1870
01-04-2025,તરબૂચ,100,150,200
01-04-2025,ક્મલમ,3000,4000,5000
01-04-2025,ગુલાબ,4200,4300,4400
01-04-2025,હાફુસ કેરી,2000,3000,4000
01-04-2025,મોસંબી,500,650,800
01-04-2025,ટેટી,100,300,500
01-04-2025,દ્રાક્ષ,700,1150,1600
01-04-2025,કીવી,4000,4500,5000
02-04-2025,જામફળ,200,300,400
02-04-2025,દાડમ,300,650,1000
02-04-2025,સફરજન,1400,2450,3500
02-04-2025,ચીકુ,400,600,800
02-04-2025,કેળા,420,490,560
02-04-2025,સંતરા,1740,1870,2000
02-04-2025,તરબૂચ,100,180,260
02-04-2025,ક્મલમ,3000,3500,4000
02-04-2025,ગુલાબ,3800,4000,4200
02-04-2025,હાફુસ કેરી,1600,2200,2800
02-04-2025,ટેટી,200,400,600
02-04-2025,દ્રાક્ષ,900,1250,1600
02-04-2025,કેસર કેરી,2400,4200,6000
03-04-2025,જામફળ,200,350,500
03-04-2025,દાડમ,500,1250,2000
03-04-2025,સફરજન,1500,2750,4000
03-04-2025,ચીકુ,300,550,800
03-04-2025,પોપૈયા,200,300,400
03-04-2025,કેળા,450,525,600
03-04-2025,સંતરા,1700,1800,1900
03-04-2025,તરબૂચ,100,175,250
03-04-2025,ક્મલમ,1600,2800,4000
03-04-2025,હાફુસ કેરી,2100,3050,4000
03-04-2025,ટેટી,200,350,500
03-04-2025,દ્રાક્ષ,800,1300,1800
03-04-2025,કીવી,3000,4000,5000
03-04-2025,કેસર કેરી,2000,3000,4000
04-04-2025,જામફળ,300,350,400
04-04-2025,દાડમ,300,850,1400
04-04-2025,સફરજન,2000,2800,3600
04-04-2025,ચીકુ,400,650,900
04-04-2025,કેળા,440,510,580
04-04-2025,સંતરા,1400,1635,1870
04-04-2025,તરબૂચ,100,200,300
04-04-2025,ક્મલમ,2400,3200,4000
04-04-2025,હાફુસ કેરી,1600,3000,4400
04-04-2025,મોસંબી,400,550,700
